18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,79,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,80,18,18,18,18,18,79,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,80,18,18,18,
18,18,19,89,84,84,84,84,84,84,84,84,84,3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,93,94,95,68,18,18,18,18,18,19,89,84,84,84,84,84,84,84,84,84,3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,93,94,95,68,18,18,18,
18,18,19,84,84,84,84,84,84,84,84,84,84,37,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,85,86,86,86,18,18,19,84,84,84,84,84,84,84,84,84,84,37,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,18,19,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,18,19,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,18,19,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,116,93,94,94,95,118,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,116,93,94,94,95,118,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,18,19,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,18,19,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,54,36,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,51,52,52,52,18,54,36,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,70,42,43,43,43,43,43,43,43,43,43,43,56,57,57,57,58,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,18,70,42,43,43,43,43,43,43,43,43,43,43,56,57,57,57,58,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,68,18,18,18,
18,70,59,60,60,60,60,60,60,60,60,60,60,73,74,74,74,75,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,84,68,18,18,18,18,70,59,60,60,60,60,60,60,60,60,60,60,73,74,74,74,75,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,84,68,18,18,18,
18,70,76,77,77,77,77,77,77,77,77,77,77,90,91,91,91,92,67,84,84,84,84,84,84,84,84,84,84,84,56,57,57,57,58,84,68,18,18,18,18,70,76,77,77,77,77,77,77,77,77,77,77,90,91,91,91,92,67,84,84,84,84,84,84,84,84,84,84,84,56,57,57,57,58,84,68,18,18,18,
18,71,53,84,84,84,84,84,84,84,3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,56,74,74,74,74,74,58,68,18,18,18,18,71,53,84,84,84,84,84,84,84,3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,56,74,74,74,74,74,58,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,37,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,116,117,73,74,74,74,89,74,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,37,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,116,117,73,74,74,74,89,74,75,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,109,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,
18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,18,18,70,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,74,74,75,84,73,75,68,18,18,18,
18,18,70,8,9,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,74,74,74,74,57,74,75,68,18,18,18,18,18,70,8,9,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,74,74,74,74,57,74,75,68,18,18,18,
18,18,70,25,26,84,84,84,84,84,84,84,84,84,84,84,108,108,108,84,84,84,84,84,84,84,84,56,57,57,74,74,74,74,74,92,68,18,18,18,18,18,70,25,26,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,56,57,57,74,74,74,74,74,92,68,18,18,18,
18,18,71,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,90,91,91,91,91,91,91,92,67,68,18,18,18,18,18,71,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,90,91,91,91,91,91,91,92,67,68,18,18,18,
